Id,label
2895,plate
2884,cup
4037,plate
4033,glass
1415,plate
3994,glass
2376,knife
1917,plate
9403,cup
8122,plate
3185,plate
8748,knife
2524,cup
2618,spoon
7093,plate
0601,cup
2900,cup
8076,cup
5899,knife
0096,fork
5985,spoon
0962,cup
4125,cup
1741,plate
6526,glass
3464,spoon
3523,cup
1722,plate
7221,cup
5285,glass
6719,fork
4523,glass
0709,cup
2290,knife
7888,cup
8018,knife
7013,spoon
2409,glass
3295,cup
5476,cup
9310,plate
2864,plate
1157,fork
1111,knife
1468,plate
6131,cup
4190,knife
8609,glass
7086,plate
7285,fork
3828,fork
0612,cup
6484,glass
0398,knife
0488,glass
5370,plate
4832,plate
5549,cup
5921,plate
7345,spoon
6952,spoon
1871,plate
9292,knife
2721,cup
5709,knife
4008,glass
5377,plate
9421,plate
4581,spoon
8489,knife
0392,knife
9078,knife
4635,cup
4729,fork
3388,fork
8559,knife
8607,spoon
4537,cup
6842,knife
7370,knife
2886,plate
3473,plate
8740,knife
9170,plate
5329,glass
0502,plate
4757,cup
2614,plate
8202,cup
4382,plate
3767,spoon
5815,knife
8031,glass
8095,cup
4686,plate
6258,cup
2323,glass
2284,plate
2270,glass
0307,cup
7392,plate
4359,cup
3553,cup
1375,plate
4168,knife
9287,cup
7374,cup
4084,glass
7821,spoon
2857,fork
6010,cup
3378,fork
6561,spoon
4707,plate
6034,cup
3875,cup
1876,spoon
3730,cup
9053,spoon
1972,plate
0383,cup
7687,knife
8656,plate
7749,fork
6254,spoon
8981,glass
0539,glass
3488,knife
7599,knife
8872,knife
1281,knife
6998,plate
1005,spoon
6277,glass
3635,cup
5188,spoon
0594,spoon
6225,spoon
1573,knife
3161,plate
3609,cup
4339,spoon
6336,cup
1225,fork
1429,fork
4105,cup
3437,plate
0132,cup
5901,glass
5217,spoon
2155,fork
4989,cup
6286,plate
8733,cup
6133,fork
4794,spoon
8542,fork
5768,cup
0304,plate
4109,cup
8142,knife
0770,knife
8165,glass
6108,plate
8709,cup
3391,plate
5533,spoon
1559,cup
1894,plate
5421,cup
5311,fork
3069,knife
5557,cup
1561,fork
9280,knife
8016,knife
8907,fork
7576,cup
4302,plate
6730,fork
2303,cup
5436,cup
8783,cup
3253,fork
3823,glass
1750,knife
3478,cup
4862,cup
1104,fork
6189,knife
2355,spoon
5641,glass
7316,plate
5666,knife
0291,glass
9427,plate
8749,plate
3779,spoon
4790,knife
3153,plate
4089,knife
4737,cup
4058,spoon
2227,cup
7091,fork
8948,knife
2483,plate
8627,plate
9422,glass
4626,cup
6747,plate
2372,glass
1019,fork
1255,glass
7567,knife
1602,knife
9295,plate
7160,plate
4167,cup
2405,plate
6840,cup
7478,fork
1571,spoon
2875,spoon
4121,cup
1514,knife
5167,spoon
6763,spoon
4474,fork
1519,plate
5021,glass
5183,knife
1752,plate
0990,cup
4011,knife
7255,knife
1979,spoon
8028,spoon
7887,glass
5096,knife
1015,plate
3850,glass
6606,cup
5482,fork
9057,plate
0378,spoon
8943,cup
8883,plate
3323,knife
7873,spoon
0795,knife
4596,plate
2912,spoon
2627,spoon
7369,spoon
0314,cup
8888,plate
8125,fork
8513,cup
2681,glass
1968,knife
8856,glass
2977,glass
2347,spoon
7211,knife
3891,cup
6418,cup
7440,knife
6778,cup
8712,knife
4038,knife
4954,cup
8220,spoon
6454,glass
7604,knife
4621,spoon
0308,plate
7619,spoon
4939,fork
0847,spoon
1023,glass
9051,knife
0522,knife
2321,spoon
2982,cup
7746,cup
0514,cup
3939,cup
5033,fork
8678,cup
9410,knife
8788,spoon
4653,spoon
6688,spoon
2017,fork
4046,spoon
0701,fork
8784,plate
4671,knife
2892,knife
2492,cup
2099,plate
7626,spoon
2052,cup
8827,glass
2299,knife
2212,fork
